id,name,brand,is_clone,clone_of,notes,raw_image_url,clean_image_url,price_history,status
131,gucci-rush,gucci,False,,"peach, californian gardenia, african freesia petals, coriander, damask rose, jasmine, patchouli, natural vanilla, vetiver",https://fimgs.net/images/perfume/nd.686.jpg,,,
132,idole,lancome,False,,"pear, bergamot, pink pepper, rose, jasmine, white musk, vanilla, patchouli, cedar",https://fimgs.net/images/perfume/nd.55795.jpg,,,
133,lacoste-pour-femme,lacoste-fragrances,False,,"freesia, pepper, apple, heliotrope, violet, jasmine, hibiscus, rose, suede, sandalwood, cedar, incense, labdanum",https://fimgs.net/images/perfume/nd.669.jpg,,,
134,midnight-poison,dior,False,,"bergamot, mandarin orange, rose, patchouli, amber, vanilla",https://fimgs.net/images/perfume/nd.1282.jpg,,,
135,gucci-guilty,gucci,False,,"pink pepper, mandarin orange, bergamot, lilac, peach, geranium, jasmine, black currant, patchouli, amber, white musk, vanilla",https://fimgs.net/images/perfume/nd.9677.jpg,,,
136,omnia-crystalline,bvlgari,False,,"bamboo, pear, lotus, tea, cassia, musk, guaiac wood, oakmoss",https://fimgs.net/images/perfume/nd.152.jpg,,,
137,miss-dior-blooming-bouquet,dior,False,,"sicilian mandarin, pink peony, damask rose, apricot, peach, white musk",https://fimgs.net/images/perfume/nd.23280.jpg,,,
138,khamrah,lattafa-perfumes,False,,"cinnamon, nutmeg, bergamot, dates, praline, tuberose, mahonial, vanilla, tonka bean, amberwood, myrrh, benzoin, akigalawood",https://fimgs.net/images/perfume/nd.75805.jpg,,,
139,sauvage-eau-de-parfum,dior,False,,"bergamot, sichuan pepper, lavender, star anise, nutmeg, ambroxan, vanilla",https://fimgs.net/images/perfume/nd.48100.jpg,,,
140,my-way,giorgio-armani,False,,"orange blossom, bergamot, tuberose, indian jasmine, madagascar vanilla, white musk, virginian cedar",https://fimgs.net/images/perfume/nd.62036.jpg,,,
141,green-irish-tweed,creed,False,,"lemon verbena, iris, violet leaf, ambergris, sandalwood",https://fimgs.net/images/perfume/nd.474.jpg,,,
142,5th-avenue,elizabeth-arden,False,,"lime (linden blossom), lily-of-the-valley, lilac, magnolia, bergamot, mandarin orange, jasmine, tuberose, ylang-ylang, peach, bulgarian rose, violet, carnation, nutmeg, musk, iris, sandalwood, amber, vanilla, cloves",https://fimgs.net/images/perfume/nd.81.jpg,,,
143,noir-extreme,tom-ford,False,,"cardamom, nutmeg, saffron, mandarin orange, neroli, kulfi, rose, mastic or lentisque, orange blossom, jasmine, vanilla, amber, woody notes, sandalwood",https://fimgs.net/images/perfume/nd.29675.jpg,,,
144,obsession,calvin-klein,False,,"vanilla, basil, bergamot, mandarin orange, green notes, peach, lemon, spices, sandalwood, coriander, oakmoss, cedar, orange blossom, jasmine, rose, amber, incense, civet, musk, vetiver",https://fimgs.net/images/perfume/nd.248.jpg,,,
145,shalimar-parfum-initial,guerlain,False,,"bergamot, orange, green notes, iris, patchouli, vetiver, rose, jasmine, vanille, caramel, tonka bean, musk",https://fimgs.net/images/perfume/nd.11360.jpg,,,
146,black-xs-for-her,paco-rabanne,False,,"cranberry, pink pepper, tamarind, cacao, rose, black violet, vanilla, patchouli, massoia wood",https://fimgs.net/images/perfume/nd.1138.jpg,,,
147,black-afgano,nasomatto,False,,"cannabis, green notes, resins, woodsy notes, tobacco, coffee, agarwood (oud), incense",https://fimgs.net/images/perfume/nd.6472.jpg,,,
148,toy-boy,moschino,False,,"pink pepper, pear, indonesian nutmeg, elemi, bergamot, rose, clove, magnolia, flax, cashmeran, haitian vetiver, sandalwood, sylkolide, amber",https://fimgs.net/images/perfume/nd.55858.jpg,,,
149,delina,parfums-de-marly,False,,"litchi, rhubarb, bergamot, nutmeg, turkish rose, peony, musk, petalia, vanilla, cashmeran, incense, cedar, haitian vetiver",https://fimgs.net/images/perfume/nd.43871.jpg,,,
150,pleasures,estee-lauder,False,,"green notes, freesia, pink pepper, violet, violet leaf, tuberose, red berries, lily-of-the-valley, peony, lilac, lily, rose, jasmine, geranium, karo karounde, musk, cedar, sandalwood, patchouli",https://fimgs.net/images/perfume/nd.536.jpg,,,
151,red-tobacco,mancera,False,,"cinnamon, agarwood (oud), incense, saffron, nutmeg, green apple, white pear, patchouli, jasmine, tobacco, madagascar vanilla, amber, sandalwood, guaiac wood, white musk, haitian vetiver",https://fimgs.net/images/perfume/nd.46663.jpg,,,
152,cool-water,davidoff,False,,"melon, lotus, lemon, pineapple, quince, calone, lily, black currant, water lily, lily-of-the-valley, jasmine, honey, hawthorn, rose, musk, vetiver, violet root, raspberry, blackberry, peach, sandalwood, vanilla",https://fimgs.net/images/perfume/nd.508.jpg,,,
153,le-parfum,elie-saab,False,,"african orange flower, jasmine, white honey, patchouli, rose, virginia cedar",https://fimgs.net/images/perfume/nd.12258.jpg,,,
154,chanel-no-5-eau-de-parfum,chanel,False,,"aldehydes, ylang-ylang, neroli, bergamot, peach, iris, jasmine, rose, lily-of-the-valley, sandalwood, vanilla, oakmoss, vetiver, patchouli",https://fimgs.net/images/perfume/nd.40069.jpg,,,
155,anais-anais,cacharel,False,,"white lily, hiacynth, honeysuckle, galbanum, orange blossom, lavender, bergamot, black currant, lemon, lily, lily-of-the-valley, moroccan jasmine, carnation, tuberose, ylang-ylang, iris, rose, orris root, oakmoss, incense, musk, leather, sandalwood, vetiver, cedar, patchouli, amber",https://fimgs.net/images/perfume/nd.236.jpg,,,
156,love-don-t-be-shy,by-kilian,False,,"neroli, bergamot, pink pepper, coriander, orange blossom, honeysuckle, jasmine, iris, rose, sugar, vanilla, caramel, musk, civet, labdanum",https://fimgs.net/images/perfume/nd.4322.jpg,,,
157,jimmy-choo,jimmy-choo,False,,"pear, mandarin orange, green notes, orchid, toffee, patchouli",https://fimgs.net/images/perfume/nd.10573.jpg,,,
158,poison-girl,dior,False,,"bitter orange, lemon, damask rose, grasse rose, orange blossom, vanilla, almond, tonka bean, tolu balsam, sandalwood, cashmeran, heliotrope",https://fimgs.net/images/perfume/nd.35561.jpg,,,
159,tuscan-leather,tom-ford,False,,"raspberry, saffron, thyme, olibanum, jasmine, leather, suede, woody notes, amber",https://fimgs.net/images/perfume/nd.1849.jpg,,,
160,intense-cafe,montale,False,,"floral notes, rose, coffee, vanila, white musk, amber",https://fimgs.net/images/perfume/nd.18021.jpg,,,
161,philosykos-eau-de-parfum,diptyque,False,,"fig leaf, fig, green notes, coconut, fig tree, woody notes, cedar",https://fimgs.net/images/perfume/nd.3865.jpg,,,
162,bentley-for-men-intense,bentley,False,,"black pepper, bay leaf, bergamot, rum, woody notes, cinnamon, clary sage, african geranium, incense, leather, benzoin, cedar, patchouli",https://fimgs.net/images/perfume/nd.17666.jpg,,,
163,burberry-brit,burberry,False,,"almond, lime, pear, candied almond, sugar, peony, vanilla, tonka bean, amber, mahogany",https://fimgs.net/images/perfume/nd.819.jpg,,,
164,amarige,givenchy,False,,"orange blossom, peach, plum, neroli, brazilian rosewood, mandarin orange, violet, tuberose, mimosa, gardenia, ylang-ylang, jasmine, black locust, carnation, red berries, black currant, rose, cassia, orchid, sandalwood, amber, woody notes, vanilla, musk, tonka bean, cedar",https://fimgs.net/images/perfume/nd.3.jpg,,,
165,opium-1977,yves-saint-laurent,False,,"cloves, pepper, coriander, west indian bay, plum, jasmine, mandarin orange, citruses, bergamot, carnation, cinnamon, sandalwood, patchouli, orris root, rose, peach, lily-of-the-valley, incense, myrrh, tolu balsam, amber, opoponax, benzoin, labdanum, vanilla, musk, castoreum, cedar, vetiver, coconut",https://fimgs.net/images/perfume/nd.93.jpg,,,
166,l-eau-par-kenzo,kenzo,False,,"reed, mint, green lilac, mandarin orange, pink pepper, water lily, pepper, violet, white peach, amaryllis, rose, cedar, white musk, vanilla",https://fimgs.net/images/perfume/nd.78.jpg,,,
167,portrait-of-a-lady,frederic-malle,False,,"rose, clove, raspberry, black currant, cinnamon, patchouli, incense, sandalwood, musk, benzoin, amber",https://fimgs.net/images/perfume/nd.10464.jpg,,,
168,bvlgari-man-in-black,bvlgari,False,,"spices, rum, tobacco, leather, iris, tuberose, tonka bean, guaiac wood, benzoin",https://fimgs.net/images/perfume/nd.26358.jpg,,,
169,eternity,calvin-klein,False,,"green notes, freesia, sage, citruses, mandarin orange, carnation, lily, lily-of-the-valley, narcissus, marigold, violet, rose, jasmine, musk, heliotrope, sandalwood, amber, patchouli",https://fimgs.net/images/perfume/nd.257.jpg,,,
170,herod,parfums-de-marly,False,,"cinnamon, pepperwood™, tobacco leaf, incense, osmanthus, labdanum, vanilla, iso e super, cedar, musk, cypriol oil or nagarmotha, vetiver",https://fimgs.net/images/perfume/nd.16939.jpg,,,
171,1881,cerruti,False,,"mimosa, iris, rose, freesia, violet, lily-of-the-valley, jasmine, bergamot, chamomile, narcissus, galbanum, geranium, coriander, brazilian rosewood, orange blossom, tuberose, musk, sandalwood, cedar, vanilla, amber",https://fimgs.net/images/perfume/nd.327.jpg,,,
172,nomade,chloe,False,,"mirabelle, bergamot, lemon, orange, freesia, peach, jasmine, rose, oakmoss, patchouli, amberwood, white musk, sandalwood",https://fimgs.net/images/perfume/nd.48434.jpg,,,
173,narciso-poudree,narciso-rodriguez,False,,"jasmine, bulgarian rose, orange blossom, musk, coumarin, cedar, vetiver, patchouli",https://fimgs.net/images/perfume/nd.36679.jpg,,,
174,mon-paris,yves-saint-laurent,False,,"strawberry, raspberry, pear, orange, tangerine, calabrian bergamot, calone, peony, jasmine sambac, chinese jasmine, datura, orange blossom, indonesian patchouli leaf, patchouli, white musk, vanila, ambroxan, moss, cedar",https://fimgs.net/images/perfume/nd.38914.jpg,,,
175,l-instant-de-guerlain,guerlain,False,,"mandarin orange, red apple, bergamot, magnolia, iris, ylang-ylang, jasmine, white honey, vanille, amber, benzoin, musk",https://fimgs.net/images/perfume/nd.51.jpg,,,
176,angel-muse,mugler,False,,"pink pepper, grapefruit, hazelnut cocoa spread, patchouli, vetiver",https://fimgs.net/images/perfume/nd.36416.jpg,,,
177,lovely,sarah-jessica-parker,False,,"lavender, martini, bergamot, mandarin orange, palisander rosewood, patchouli, orchid, narcissus, musk, woodsy notes, cedar, white amber",https://fimgs.net/images/perfume/nd.993.jpg,,,
178,gucci-bloom,gucci,False,,"jasmine, tuberose, rangoon creeper",https://fimgs.net/images/perfume/nd.44894.jpg,,,
179,light-blue-eau-intense-pour-homme,dolce-gabbana,False,,"grapefruit, mandarin orange, sea water, juniper, musk, amberwood",https://fimgs.net/images/perfume/nd.44035.jpg,,,
180,acqua-di-gio-profondo,giorgio-armani,False,,"sea notes, aquozone, bergamot, green mandarin, rosemary, lavender, cypress, mastic or lentisque, mineral notes, musk, patchouli, amber",https://fimgs.net/images/perfume/nd.59532.jpg,,,
181,this-is-her,zadig-voltaire,False,,"pink pepper, silkwood blossom, jasmine sambac, whipped cream, vanilla, chestnut, sandalwood, cashmere wood",https://fimgs.net/images/perfume/nd.39358.jpg,,,
182,insolence,guerlain,False,,"raspberry, red berries, bergamot, lemon, violet, rose, orange blossom, iris, tonka bean, resins, musk, sandalwood",https://fimgs.net/images/perfume/nd.667.jpg,,,
183,body,burberry,False,,"peach, wormwood, freesia, rose, sandalwood, iris, musk, cashmere wood, vanille, amber",https://fimgs.net/images/perfume/nd.13014.jpg,,,
184,blue-jeans,versace,False,,"citruses, bergamot, juniper, anise, brazilian rosewood, basil, lavender, rose, carnation, jasmine, heliotrope, geranium, sage, fir, lily-of-the-valley, vanilla, tonka bean, sandalwood, iris, musk, amber, cedar, patchouli, vetiver",https://fimgs.net/images/perfume/nd.637.jpg,,,
185,london,burberry,False,,"honeysuckle, tangerine, rose, jasmine, tiare flower, peony, clementine, musk, sandalwood, patchouli",https://fimgs.net/images/perfume/nd.813.jpg,,,
186,ange-ou-demon-le-secret,givenchy,False,,"tea, cranberry, amalfi lemon, peony, jasmine, water lily, woodsy notes, patchouli",https://fimgs.net/images/perfume/nd.6529.jpg,,,
187,weekend-for-women,burberry,False,,"mignonette, mandarin orange, sage, nectarine, blue hyacinth, peach blossom, rose hip, iris, red cyclamen, violet root, musk, sandalwood, cedar",https://fimgs.net/images/perfume/nd.1000.jpg,,,
188,eden,cacharel,False,,"peach, bergamot, mandarin orange, lemon, water lily, mimosa, tuberose, melon, lotus, pineapple, jasmine, lily-of-the-valley, rose, patchouli, black locust, sandalwood, cedar, tonka bean",https://fimgs.net/images/perfume/nd.244.jpg,,,
189,baccarat-rouge-540-extrait-de-parfum,maison-francis-kurkdjian,False,,"bitter almond, saffron, egyptian jasmine, cedar, ambergris, woody notes, musk",https://fimgs.net/images/perfume/nd.46066.jpg,,,
190,velvet-orchid,tom-ford,False,,"rum, honey, mandarin orange, bergamot, black orchid, orchid, jasmine, heliotrope, hyacinth, rose oil, narcissus, magnolia, orange blossom, vanilla, myrrh, suede, sandalwood, peru balsam, labdanum",https://fimgs.net/images/perfume/nd.22963.jpg,,,
191,pi,givenchy,False,,"mandarin orange, tarragon, rosemary, basil, anise, neroli, geranium, lily-of-the-valley, vanilla, almond, tonka bean, benzoin, cedar",https://fimgs.net/images/perfume/nd.39.jpg,,,
192,dior-homme-parfum,dior,False,,"tuscan iris, italian orange, leather, rose, sandalwood, ambrette (musk mallow), agarwood (oud), cedar",https://fimgs.net/images/perfume/nd.27417.jpg,,,
193,le-beau-le-parfum,jean-paul-gaultier,False,,"pineapple, iris, ginger, cypress, coconut, woodsy notes, tonka bean, sandalwood, amber, ambergris",https://fimgs.net/images/perfume/nd.72158.jpg,,,
194,silver-mountain-water,creed,False,,"bergamot, mandarin orange, green tea, black currant, musk, sandalwood, petitgrain, galbanum",https://fimgs.net/images/perfume/nd.472.jpg,,,
195,noir-de-noir,tom-ford,False,,"saffron, black rose, truffle, floral notes, patchouli, vanilla, agarwood (oud), oakmoss",https://fimgs.net/images/perfume/nd.1822.jpg,,,
196,individuel,montblanc,False,,"lavender, cinnamon, pineapple, juniper berries, mint, bergamot, rosemary, cardamom, coriander, orange blossom, violet, geranium, jasmine, raspberry, vanilla, sandalwood, dark chocolate, musk, amber, patchouli, vetiver, oakmoss",https://fimgs.net/images/perfume/nd.4193.jpg,,,
197,miss-dior-cherie,dior,False,,"cherry, strawberry, pineapple, mandarin orange, popcorn, caramel, rose, jasmine, violet, patchouli, musk, amber",https://fimgs.net/images/perfume/nd.213.jpg,,,
198,eau-des-merveilles,hermes,False,,"orange, elemi resin, lemon, amber, pepper, pink pepper, violet, fir, cedar, madagascar vetiver, oakmoss, benzoin",https://fimgs.net/images/perfume/nd.9.jpg,,,
199,jasmin-noir,bvlgari,False,,"gardenia, green notes, jasmine sambac, almond, tonka bean, licorice, precious woods, musk, amber, patchouli",https://fimgs.net/images/perfume/nd.3750.jpg,,,
200,kouros,yves-saint-laurent,False,,"aldehydes, coriander, clary sage, artemisia, bergamot, patchouli, carnation, geranium, vetiver, cinnamon, jasmine, orris root, lavender, civet, honey, leather, musk, oakmoss, amber, tonka bean, vanilla",https://fimgs.net/images/perfume/nd.735.jpg,,,
201,musc-ravageur,frederic-malle,False,,"lavender, tangerine, bergamot, cinnamon, cloves, musk, vanilla, tonka bean, amber, sandalwood, guaiac wood, cedar",https://fimgs.net/images/perfume/nd.1801.jpg,,,
202,aqva-pour-homme,bvlgari,False,,"mandarin orange, orange, petitgrain, seaweed, lavender, cotton flower, virginia cedar, woodsy notes, patchouli, clary sage, amber",https://fimgs.net/images/perfume/nd.153.jpg,,,
203,manifesto,yves-saint-laurent,False,,"black currant, bergamot, green notes, jasmine sambac, lily-of-the-valley, vanilla, tonka bean, sandalwood, cedar",https://fimgs.net/images/perfume/nd.15540.jpg,,,
204,gypsy-water,byredo,False,,"juniper, lemon, bergamot, pepper, pine needles, incense, orris root, vanilla, sandalwood, amber",https://fimgs.net/images/perfume/nd.3575.jpg,,,
205,scandal,jean-paul-gaultier,False,,"blood orange, mandarin orange, honey, gardenia, orange blossom, jasmine, peach, beeswax, caramel, patchouli, licorice",https://fimgs.net/images/perfume/nd.45651.jpg,,,
206,l-de-lolita-lempicka,lolita-lempicka,False,,"bitter orange, bergamot, cinnamon, immortelle, musk, vanilla, tonka bean, sandalwood",https://fimgs.net/images/perfume/nd.455.jpg,,,
207,212-men,carolina-herrera,False,,"green notes, grapefruit, spices, bergamot, lavender, petitgrain, ginger, violet, gardenia, sage, musk, sandalwood, incense, vetiver, guaiac wood, labdanum",https://fimgs.net/images/perfume/nd.297.jpg,,,
208,clinique-happy,clinique,False,,"orange, blood grapefruit, indian mandarin, bergamot, apple, plum, lily-of-the-valley, freesia, orchid, rose, mimosa, lily, magnolia, musk, amber",https://fimgs.net/images/perfume/nd.372.jpg,,,
209,ck-in2u-for-her,calvin-klein,False,,"pink grapefruit, sicilian bergamot, red currant leaf, cactus, orchid, vanilla, red cedar, amber",https://fimgs.net/images/perfume/nd.934.jpg,,,
210,a-men-pure-havane,mugler,False,,"white honey, tobacco, vanille, cacao, patchouli, amber, french labdanum, styrax",https://fimgs.net/images/perfume/nd.11444.jpg,,,
211,love,chloe,False,,"pink pepper, african orange flower, iris, lilac, hyacinth, heliotrope, wisteria, powdery notes, rice, musk",https://fimgs.net/images/perfume/nd.9370.jpg,,,
212,libre-intense,yves-saint-laurent,False,,"lavender, mandarin orange, bergamot, tunisian orange blossom, jasmine sambac, orchid, madagascar vanilla, tonka bean, ambergris, vetiver",https://fimgs.net/images/perfume/nd.62318.jpg,,,
213,lira,xerjoff,False,,"blood orange, bergamot, lavender, cinnamon, licorice, jasmine, caramel, vanille, musk",https://fimgs.net/images/perfume/nd.11801.jpg,,,
214,deep-red,hugo-boss,False,,"blood orange, black currant, clementine, pear, mandarin orange, ginger, ginger flower, tuberose, freesia, hibiscus seed, vanilla, sandalwood, musk, california cedar",https://fimgs.net/images/perfume/nd.565.jpg,,,
215,un-jardin-en-mediterranee,hermes,False,,"bergamot, lemon, mandarin orange, orange blossom, white nerium oleander, fig leaf, cypress, red cedar, juniper, pistachio, musk",https://fimgs.net/images/perfume/nd.19.jpg,,,
